		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111000100    1    1    3    0    0    5    4    1 11.566907 0.171598 SUCCESS 120
111000110    2    1    1    2    2    1    2    2  2.967790 0.936363 SUCCESS 121
111001000    0    2    0    5    4    3    1    5 12.728682 0.121532 SUCCESS 122
111001010    1    5    0    0    0    1    0    5 17.309582 0.027042 SUCCESS 123
111001100    2    5    2    4    3    2    0    2  6.797343 0.558648 SUCCESS 124
111010000    0    1    1    0    1    3    3    1  8.710465 0.367306 SUCCESS 125
111010010    4    4    2    3    3    1    0    1  6.671567 0.572447 SUCCESS 126
111010100    4    1    1    1    1    0    1    1  8.710465 0.367306 SUCCESS 127
111010110    3    2    3    0    1    0    4    4  8.303347 0.404413 SUCCESS 128
111011000    5    2    2    1    2    3    5    1  7.707565 0.462545 SUCCESS 129
111011010    1    3    0    2    3    4    1    4  6.671567 0.572447 SUCCESS 130
111011100    2    0    0    4    1    5    4    2 10.908238 0.206953 SUCCESS 131
111100000    6    4    0    1    1    2    1    3 11.755572 0.162447 SUCCESS 132
111100010    2    2    3    1    1    4    6    2  8.554899 0.381222 SUCCESS 133
111100100    0    0    3    7    2    4    1    5 18.785797 0.016048 SUCCESS 134
111100110    1    2    4    2    3    3    1    3  3.345118 0.910872 SUCCESS 135
111101000    0    1    1    2    1    3    2    3  5.509792 0.701955 SUCCESS 136
111101010    6    3    1    2    4    0    2    3 10.249568 0.247945 SUCCESS 137
111101100    5    1    1    2    1    3    1    4  7.518901 0.481816 SUCCESS 138
111101110    1    3    2    4    2    2    5    4  6.138673 0.631702 SUCCESS 139
111110000    3    2    0    1    2    0    0    3  8.773353 0.361775 SUCCESS 140
111110010    2    4    3    4    2    4    1    3  4.444005 0.815009 SUCCESS 141
111110100    3    1    2    3    1    1    3    3  3.219342 0.919848 SUCCESS 142
111110110    3    1    0    6    2    2    0    3 11.692684 0.165451 SUCCESS 143
111111000    1    2    1    3    1    2    3    4  4.066676 0.851058 SUCCESS 144
111111010    4    1    1    4    2    1    3    3  5.039787 0.753315 SUCCESS 145
111111100    2    2    5    4    2    3    1    4  6.138673 0.631702 SUCCESS 146
111111110    3    5    3    7    2    2    1    6 18.378680 0.018560 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    1    0    0    2    2    3    1  9.494911 0.302279 SUCCESS   0
000000011    5    4    1    5    3    2    3    3  8.022006 0.431323 SUCCESS   1
000000101    3    1    0    0    2    4    3    5 10.060903 0.260777 SUCCESS   2
000000111    5    3    1    5    1    1    2    4  9.465122 0.304589 SUCCESS   3
000001001    1    2    1    2    3    1    2    1  3.815124 0.873406 SUCCESS   4
000001011    6    1    2    0    2    4    2    5 12.854458 0.116956 SUCCESS   5
000001101    3    3    3    3    3    3    2    3  1.054668 0.997879 SUCCESS   6
000001111    4    1    2    7    1    1    0    3 15.207796 0.055229 SUCCESS   7
000010001    1    1    2    1    4    3    2    2  4.003788 0.856782 SUCCESS   8
000010011    2    1    1    1    4    5    1    2  7.456013 0.488323 SUCCESS   9
000010101    2    4    3    1    4    3    3    1  4.318229 0.827331 SUCCESS  10
000010111    4    3    4    1    3    5    2    5  8.932228 0.348045 SUCCESS  11
000011001    1    3    2    3    2    0    4    3  4.976899 0.760042 SUCCESS  12
000011011    1    0    4    1    1    5    2    3  9.150681 0.329745 SUCCESS  13
000011101    1    2    0    1    2    0    3    4  8.051795 0.428427 SUCCESS  14
000011111    3    0    2    6    0    1    0    2 14.046022 0.080574 SUCCESS  15
000100011    1    4    4    0    4    3    2    6 12.132900 0.145372 SUCCESS  16
000100101    2    1    3    1    3    2    1    0  5.509792 0.701955 SUCCESS  17
000100111    2    2    0    0    3    4    0    1  9.683575 0.287941 SUCCESS  18
000101001    4    1    0    4    0    5    0    3 13.387352 0.099199 SUCCESS  19
000101011    3    4    3    4    0    3    3    0  7.644677 0.468925 SUCCESS  20
000101101    2    3    2    1    3    3    3    6  6.986007 0.538143 SUCCESS  21
000101111    3    2    5    1    1    2    3    3  5.102675 0.746548 SUCCESS  22
000110011    3    2    3    2    3    3    3    2  0.928892 0.998659 SUCCESS  23
000110101    4    8    1    2    7    4    3    4 26.256239 0.000949 FAILURE  24
000110111    1    2    5    1    1    4    3    4  7.707565 0.462545 SUCCESS  25
000111001    2    1    2    1    3    0    4    0  8.051795 0.428427 SUCCESS  26
000111011    4    1    1    3    3    1    2    3  4.129564 0.845248 SUCCESS  27
000111101    3    3    1    2    2    1    1    2  3.093566 0.928349 SUCCESS  28
000111111    1    3    3    2    1    2    2    4  3.282230 0.915418 SUCCESS  29
001000011    2    1    4    1    3    2    0    2  5.635568 0.687978 SUCCESS  30
001000101    3    2    1    6    2    1    1    2  8.366235 0.398537 SUCCESS  31
001000111    1    4    1    1    2    1    2    2  4.725346 0.786488 SUCCESS  32
001001011    3    2    6    4    3    1    1    1  9.402234 0.309508 SUCCESS  33
001001101    0    4    1    0    2    6    2    0 14.956244 0.060002 SUCCESS  34
001001111    2    0    0    1    3    8    3    3 19.507355 0.012370 SUCCESS  35
001010011    3    1    2    1    0    2    2    2  4.662458 0.792968 SUCCESS  36
001010101    1    3    4    0    4    1    3    1  7.456013 0.488323 SUCCESS  37
001010111    4    4    2    3    1    7    3    1 13.043122 0.110374 SUCCESS  38
001011011    3    3    2    4    5    0    3    5  9.653786 0.290171 SUCCESS  39
001011101    2    6    4    3    6    1    2    2 13.106011 0.108254 SUCCESS  40
001011111    3    4    5    2    3    4    2    0  7.833341 0.449917 SUCCESS  41
001100101    2    4    5    5    2    1    5    1 11.348454 0.182726 SUCCESS  42
001100111    2    2    1    4    3    4    2    2  3.408006 0.906211 SUCCESS  43
001101011    2    4    2    1    4    2    2    1  4.129564 0.845248 SUCCESS  44
001101101    2    1    0    3    0    2    2    5  9.024905 0.340199 SUCCESS  45
001101111    1    2    3    0    1    4    1    4  7.393125 0.494871 SUCCESS  46
001110101    2    2    0    3    3    0    2    0  7.988907 0.434555 SUCCESS  47
001110111    4    2    1    1    1    1    2    3  4.788234 0.779952 SUCCESS  48
001111011    4    0    1    1    1    2    1    0  9.557799 0.297443 SUCCESS  49
001111101    2    0    6    4    3    2    1    3 10.249568 0.247945 SUCCESS  50
001111111    1    1    2    1    0    3    1    4  7.204461 0.514742 SUCCESS  51
010000011    0    1    2    3    3    0    2    2  6.357126 0.607295 SUCCESS  52
010000111    2    1    4    1    2    2    2    1  3.940900 0.862416 SUCCESS  53
010001011    3    1    2    4    4    1    1    4  5.950009 0.652832 SUCCESS  54
010001111    0    6    2    2    2    0    1    1 12.351354 0.136202 SUCCESS  55
010010011    3    2    2    3    0    4    1    4  5.887121 0.659874 SUCCESS  56
010010111    1    3    2    3    1    4    1    1  4.851122 0.773363 SUCCESS  57
010011011    0    5    5    1    2    4    3    2 10.312456 0.243777 SUCCESS  58
010011111    4    0    2    2    2    5    3    5  9.528010 0.299727 SUCCESS  59
010100011    2    5    2    5    3    0    0    1 11.755572 0.162447 SUCCESS  60
010100111    2    3    3    4    1    1    1    2  4.066676 0.851058 SUCCESS  61
010101011    1    2    4    0    5    2    5    1 11.034014 0.199779 SUCCESS  62
010101111    1    4    2    1    2    3    4    1  4.976899 0.760042 SUCCESS  63
010110011    1    2    3    5    1    1    2    2  5.761345 0.673945 SUCCESS  64
010110111    1    2    0    2    4    0    2    2  7.204461 0.514742 SUCCESS  65
010111011    5    6    6    3    5    6    1    2 22.929791 0.003456 FAILURE  66
010111111    2    3    3    1    1    6    2    0 10.060903 0.260777 SUCCESS  67
011000111    7    1    5    1    2    0    4    2 17.091129 0.029174 SUCCESS  68
011001111    2    1    0    4    1    3    3    1  6.482903 0.593305 SUCCESS  69
011010111    1    4    2    1    3    1    2    1  4.788234 0.779952 SUCCESS  70
011011111    1    1    5    0    3    3    2    4  8.429123 0.392713 SUCCESS  71
011101111    1    4    0    0    3    1    3    6 13.450240 0.097269 SUCCESS  72
011111111    3    2    1    1    1    3    2    2  3.093566 0.928349 SUCCESS  73
100000000    0    1    0    0    2    2    3    1  9.494911 0.302279 SUCCESS  74
100010000    1    0    2    2    3    1    0    2  7.078684 0.528168 SUCCESS  75
100100000    2    0    1    1    0    2    0    0 11.848249 0.158104 SUCCESS  76
100101000    2    2    1    4    4    0    1    2  6.545791 0.586333 SUCCESS  77
100110000    4    3    1    3    1    2    1    4  5.039787 0.753315 SUCCESS  78
100111000    2    2    0    2    3    2    1    1  4.662458 0.792968 SUCCESS  79
101000000    3    1    1    1    0    1    2    4  7.204461 0.514742 SUCCESS  80
101000100    0    2    1    2    4    2    1    2  5.572680 0.694975 SUCCESS  81
101001000    0    4    2    1    1    3    2    2  5.635568 0.687978 SUCCESS  82
101001100    2    2    0    1    2    3    4    3  4.914011 0.766726 SUCCESS  83
101010000    2    0    1    1    3    1    3    3  5.572680 0.694975 SUCCESS  84
101010100    2    5    3    1    3    2    3    1  5.102675 0.746548 SUCCESS  85
101011000    1    2    4    1    4    0    2    0  8.962017 0.345510 SUCCESS  86
101011100    1    2    2    0    3    3    1    3  4.788234 0.779952 SUCCESS  87
101100000    0    4    3    3    3    0    2    6 11.944236 0.153709 SUCCESS  88
101100100    4    3    2    3    2    4    2    2  2.686448 0.952469 SUCCESS  89
101101000    3    1    2    3    1    3    4    3  3.408006 0.906211 SUCCESS  90
101101100    4    2    2    3    3    0    1    3  4.976899 0.760042 SUCCESS  91
101110000    2    2    0    0    0    4    1    2  9.620687 0.292664 SUCCESS  92
101110100    2    3    1    4    3    1    0    3  5.761345 0.673945 SUCCESS  93
101111000    1    3    0    1    1    2    2    1  6.231350 0.621335 SUCCESS  94
101111100    0    3    3    2    3    4    5    2  6.923119 0.544950 SUCCESS  95
110000000    1    3    0    3    3    2    3    3  4.129564 0.845248 SUCCESS  96
110000010    4    2    1    3    1    4    1    0  7.393125 0.494871 SUCCESS  97
110000100    4    2    1    1    2    3    0    1  6.420015 0.600293 SUCCESS  98
110001000    2    1    1    3    2    1    0    3  5.509792 0.701955 SUCCESS  99
110001010    2    2    1    4    1    1    1    1  5.509792 0.701955 SUCCESS 100
110010000    2    4    2    0    1    2    0    1  7.988907 0.434555 SUCCESS 101
110010010    2    2    8    2    3    4    2    3 14.800679 0.063139 SUCCESS 102
110010100    3    1    1    3    3    0    2    2  4.788234 0.779952 SUCCESS 103
110011000    4    2    4    1    0    3    1    2  6.608679 0.579380 SUCCESS 104
110011010    1    1    2    3    3    0    5    1  8.240459 0.410341 SUCCESS 105
110100000    2    1    2    0    2    3    0    1  7.078684 0.528168 SUCCESS 106
110100010    1    1    3    3    3    1    0    6 10.908238 0.206953 SUCCESS 107
110100100    2    5    1    1    1    3    3    2  5.824233 0.666913 SUCCESS 108
110101000    2    0    1    4    2    0    2    2  7.204461 0.514742 SUCCESS 109
110101010    2    4    3    1    4    3    5    1  6.986007 0.538143 SUCCESS 110
110101100    3    1    3    2    3    2    2    3  1.650450 0.989919 SUCCESS 111
110110000    1    4    2    1    3    2    4    4  5.165563 0.739743 SUCCESS 112
110110010    2    4    1    2    2    1    2    3  3.219342 0.919848 SUCCESS 113
110110100    4    1    1    3    0    1    5    1  9.935127 0.269609 SUCCESS 114
110111000    2    2    1    1    1    2    0    2  5.384016 0.715853 SUCCESS 115
110111010    5    2    1    3    2    4    2    6 10.501120 0.231599 SUCCESS 116
110111100    2    3    1    1    2    2    5    2  4.976899 0.760042 SUCCESS 117
111000000    0    0    0    0    2    1    2    1 11.848249 0.158104 SUCCESS 118
111000010    4    5    2    3    3    4    3    1  6.264449 0.617636 SUCCESS 119
111000100    2    3    1    2    1    5    0    2  7.393125 0.494871 SUCCESS 120
111000110    1    0    2    0    2    6    3    3 11.692684 0.165451 SUCCESS 121
111001000    1    4    4    1    1    2    2    2  4.914011 0.766726 SUCCESS 122
111001010    3    0    5    3    4    3    2    2  6.923119 0.544950 SUCCESS 123
111001100    3    2    4    6    3    2    2    1  7.833341 0.449917 SUCCESS 124
111010000    2    2    2    1    2    4    0    1  5.572680 0.694975 SUCCESS 125
111010010    1    5    0    4    2    4    0    2 10.908238 0.206953 SUCCESS 126
111010100    1    0    3    4    1    0    4    3  9.087793 0.334944 SUCCESS 127
111010110    3    1    2    1    2    1    1    2  3.815124 0.873406 SUCCESS 128
111011000    1    3    3    1    3    2    2    4  3.345118 0.910872 SUCCESS 129
111011010    3    2    4    1    1    2    3    1  4.066676 0.851058 SUCCESS 130
111011100    2    3    2    1    1    1    1    1  4.599570 0.799391 SUCCESS 131
111100000    1    1    1    2    1    3    3    2  3.878012 0.867958 SUCCESS 132
111100010    3    4    0    3    1    2    1    2  5.698457 0.680967 SUCCESS 133
111100100    1    3    6    1    1    2    2    3  8.429123 0.392713 SUCCESS 134
111100110    5    2    4    7    2    2    2    4 14.079121 0.079726 SUCCESS 135
111101000    2    1    3    0    2    3    0    1  7.141573 0.521438 SUCCESS 136
111101010    0    2    7    0    1    2    1    2 15.803578 0.045279 SUCCESS 137
111101100    1    2    4    1    2    1    2    3  4.003788 0.856782 SUCCESS 138
111101110    2    2    0    2    2    2    2    4  4.003788 0.856782 SUCCESS 139
111110000    0    1    1    5    2    2    6    1 13.450240 0.097269 SUCCESS 140
111110010    3    0    4    1    1    4    0    4  9.998015 0.265165 SUCCESS 141
111110100    3    2    4    1    2    4    2    2  3.408006 0.906211 SUCCESS 142
111110110    2    1    6    2    3    2    1    2  7.581789 0.475349 SUCCESS 143
111111000    2    2    2    1    2    3    4    4  3.408006 0.906211 SUCCESS 144
111111010    2    1    2    0    1    3    1    2  5.446904 0.708915 SUCCESS 145
111111100    2    2    4    1    2    5    2    2  5.102675 0.746548 SUCCESS 146
111111110    3    2    1    1    1    3    2    2  3.093566 0.928349 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    2    1    0    2    1    0    0 11.848249 0.158104 SUCCESS   0
000000011    3    5    4    2    4    4    2    1  7.111783 0.524622 SUCCESS   1
000000101    1    2    6    1    3    2    5    1 11.096902 0.196269 SUCCESS   2
000000111    3    7    4    4    3    3    2    4 12.510229 0.129849 SUCCESS   3
000001001    1    3    1    2    3    1    0    6 10.845349 0.210617 SUCCESS   4
000001011    3    2    5    1    5    1    2    2  7.707565 0.462545 SUCCESS   5
000001101    4    4    1    1    5    1    1    0 10.845349 0.210617 SUCCESS   6
000001111    4    3    3    2    3    2    3    4  2.812225 0.945583 SUCCESS   7
000010001    6    2    1    2    0    3    5    1 12.728682 0.121532 SUCCESS   8
